catalogNumber,decimalLatitude,decimalLongitude,eventDate,month,date_year,bathymetry,sst,sss,shoredistance,behavior,sex,id,presence
,40.651306895950576,75.2289305840969,Pseudo-Absence,4.0,2022.0,4429.886168305192,87.19144207535658,46.54377344096326,1258,,,pseudo_abs_15899,0
,79.39530139902294,-152.4414728329976,Pseudo-Absence,8.0,1994.0,4937.662940861422,-2.163370444006969,58.823718256620715,7706,,,pseudo_abs_15900,0
,76.82665057201226,-126.62136889875816,Pseudo-Absence,6.0,2020.0,7121.82907365777,93.5156193626859,45.374415262462115,4482,,,pseudo_abs_15901,0
,59.925909758828475,97.70367604281967,Pseudo-Absence,8.0,2021.0,3176.5042048978316,74.1927090741631,9.103118306608694,6109,,,pseudo_abs_15902,0
,67.49385162722263,61.943388206939716,Pseudo-Absence,10.0,2012.0,2671.9139577231317,50.72613047460866,57.88136139351947,6662,,,pseudo_abs_15903,0
,62.389960979409196,72.86079059299828,Pseudo-Absence,9.0,1996.0,4806.913130369207,3.4489778193130416,56.51095677047785,2322,,,pseudo_abs_15904,0
,67.59773355028719,-171.09679916144464,Pseudo-Absence,10.0,1981.0,3311.363040628936,54.218996193470446,1.9800005689467326,2071,,,pseudo_abs_15905,0
,42.149023387400895,-42.55755937488806,Pseudo-Absence,10.0,1985.0,2109.3482362589716,0.7872890101796823,50.209176854851265,2760,,,pseudo_abs_15906,0
,79.93738716568214,-67.16681018419494,Pseudo-Absence,2.0,1989.0,6296.331772033242,-4.842557381608557,46.06405713425457,3473,,,pseudo_abs_15907,0
,71.22088910462075,108.03097755656648,Pseudo-Absence,12.0,2001.0,4571.462395094719,85.64998572854532,3.203741809920003,4203,,,pseudo_abs_15908,0
,50.635000390631504,-39.29507142107684,Pseudo-Absence,12.0,2022.0,6295.35892472858,-4.578407410456164,9.273946857895627,1713,,,pseudo_abs_15909,0
,61.696793239279536,-177.40719961721848,Pseudo-Absence,12.0,1998.0,3234.573223646431,56.986609152103846,1.7182634687687182,4657,,,pseudo_abs_15910,0
,58.93348999503757,-33.63085041396806,Pseudo-Absence,11.0,2020.0,3815.501776300762,55.26857143178893,9.090230065808262,9293,,,pseudo_abs_15911,0
,54.173287435597246,-77.79320999053456,Pseudo-Absence,2.0,2010.0,5915.6538895511,-0.011334285952471213,47.99542763816662,7680,,,pseudo_abs_15912,0
,57.54646282451296,95.19488798981473,Pseudo-Absence,7.0,1983.0,6034.952176976012,98.09139165056243,8.425843572682295,7580,,,pseudo_abs_15913,0
,62.76775730232083,64.0481154378273,Pseudo-Absence,8.0,1993.0,6488.091339733226,0.8876997057559022,52.65418956632714,4271,,,pseudo_abs_15914,0
,60.45487422012966,71.501027864055,Pseudo-Absence,6.0,2011.0,2624.4260331607597,-3.1956952911024707,55.18043108774519,6394,,,pseudo_abs_15915,0
,73.52620553790851,128.1431394733329,Pseudo-Absence,1.0,2004.0,6941.80388326394,-4.577119118570879,6.259151469135508,3460,,,pseudo_abs_15916,0
,44.76774627747395,164.17902247644554,Pseudo-Absence,9.0,2017.0,5533.031097219313,-3.620082126566592,7.115794323677597,4474,,,pseudo_abs_15917,0
,42.23323537347792,173.4272897170316,Pseudo-Absence,3.0,1984.0,2717.6316049987995,96.10459562437438,50.23082220817666,4416,,,pseudo_abs_15918,0
,60.22740554375514,173.35789131079775,Pseudo-Absence,11.0,1988.0,4631.37700362915,2.7699298162120574,55.91661143983584,7983,,,pseudo_abs_15919,0
,58.69851874480332,134.75753501516124,Pseudo-Absence,8.0,1983.0,4270.919735759748,54.69690430836372,48.00293356517648,5696,,,pseudo_abs_15920,0
,65.81668106581972,32.75101403234379,Pseudo-Absence,7.0,1992.0,3026.483912441625,66.42315837808988,3.8875332981558164,4571,,,pseudo_abs_15921,0
,51.60672591161442,-90.56663231786102,Pseudo-Absence,7.0,2021.0,7227.103520519615,63.7656034707919,2.9732718900188413,2520,,,pseudo_abs_15922,0
,43.585109207075725,-176.05352479518075,Pseudo-Absence,12.0,1987.0,5328.710129596981,-4.915686445817005,55.96402598051523,9283,,,pseudo_abs_15923,0
,72.17280040430236,-53.149590610731906,Pseudo-Absence,3.0,2005.0,4745.551166110246,49.37268226390903,8.894063938742839,4204,,,pseudo_abs_15924,0
,57.6185712806821,116.6555722086697,Pseudo-Absence,11.0,1993.0,3018.977870409637,54.07475751254721,48.91094943363756,4011,,,pseudo_abs_15925,0
,45.435941704304476,73.98686700785694,Pseudo-Absence,4.0,2007.0,5632.1259569275135,-4.528492237881111,9.02759472586218,4282,,,pseudo_abs_15926,0
,78.22488189610286,-129.40448956964545,Pseudo-Absence,7.0,2007.0,2736.621788396522,97.80246170671325,7.717332326356737,3311,,,pseudo_abs_15927,0
,77.76430418706177,-179.74596822416325,Pseudo-Absence,10.0,1996.0,5169.907960730676,-1.1530704571964767,57.025053161355274,8519,,,pseudo_abs_15928,0
,46.502472429617,-85.34294052378296,Pseudo-Absence,9.0,2023.0,3902.5713039033344,50.952933421375775,1.996554363855454,7255,,,pseudo_abs_15929,0
,72.26968844278197,96.97062862170162,Pseudo-Absence,2.0,2002.0,5468.541550873966,4.94968037154039,2.4784214882730673,7192,,,pseudo_abs_15930,0
,61.61130721630319,59.58617696987304,Pseudo-Absence,7.0,2011.0,6084.272401572672,91.15939424557304,55.67723330649867,5574,,,pseudo_abs_15931,0
,51.93642916829229,57.027558219350624,Pseudo-Absence,8.0,1993.0,7683.395023840067,-0.6785340782139073,54.17665144780598,2906,,,pseudo_abs_15932,0
,55.73517463639724,70.93072140966461,Pseudo-Absence,11.0,1989.0,5670.141652769161,-0.7675484183962293,6.339830712897733,4994,,,pseudo_abs_15933,0
,78.57973419373278,-82.27915445524977,Pseudo-Absence,6.0,2014.0,4027.765910180042,75.85809534410205,59.70795733670196,8634,,,pseudo_abs_15934,0
,53.356358510560554,32.84294850690375,Pseudo-Absence,8.0,1982.0,7027.192526256817,88.79078956303323,9.6464258058144,7565,,,pseudo_abs_15935,0
,48.54672303865194,172.57288438679683,Pseudo-Absence,2.0,1981.0,6083.032869847538,89.66327997579768,53.59613233205618,5785,,,pseudo_abs_15936,0
,58.67787940301711,-79.1797267914531,Pseudo-Absence,5.0,1997.0,4505.220018885917,-0.5825715362947488,47.35636863377345,8269,,,pseudo_abs_15937,0
,64.59470978965403,131.68917782161083,Pseudo-Absence,8.0,1984.0,2332.565521059437,-0.6724543046094649,9.719307782098166,5030,,,pseudo_abs_15938,0
,51.38427606145621,146.1629688106014,Pseudo-Absence,10.0,2010.0,6922.952732769357,76.5221290486655,9.96195845374999,8213,,,pseudo_abs_15939,0
,70.95306524683478,-36.85722697487827,Pseudo-Absence,6.0,1988.0,6397.049138553798,97.18705516075212,55.26313676839919,5969,,,pseudo_abs_15940,0
,64.22602713946095,-153.1434313333943,Pseudo-Absence,10.0,1984.0,4788.089799717939,81.03299709628945,1.0887858960470154,3602,,,pseudo_abs_15941,0
,77.1180608210175,177.49319963304617,Pseudo-Absence,5.0,1995.0,5386.0063304361065,47.86874915422908,51.83459091838873,6497,,,pseudo_abs_15942,0
,52.8209454696174,-146.10451580135503,Pseudo-Absence,12.0,2003.0,6642.132648625197,68.04323625583567,9.925781505793973,7338,,,pseudo_abs_15943,0
,66.56242715573293,117.95498175704302,Pseudo-Absence,4.0,1990.0,4838.732433019728,0.31939283103216276,55.52407935752869,7213,,,pseudo_abs_15944,0
,75.4415057972443,-54.93852790170766,Pseudo-Absence,11.0,1995.0,5907.150048930531,0.010414251643205752,8.757872276554274,7545,,,pseudo_abs_15945,0
,40.17676588446907,39.42495636832629,Pseudo-Absence,1.0,2011.0,4877.944352073639,98.83166389926163,8.19427955926922,9031,,,pseudo_abs_15946,0
,59.783706375578504,-71.74102156726809,Pseudo-Absence,2.0,2013.0,5746.275008234934,0.35089216498040887,1.0068685851911008,2426,,,pseudo_abs_15947,0
,62.173983315504245,-45.04043942967604,Pseudo-Absence,9.0,1984.0,5062.849446962227,45.3142836821716,4.226449617347119,7347,,,pseudo_abs_15948,0
,60.315915833157646,-77.94762518804579,Pseudo-Absence,3.0,2023.0,3581.599454070468,49.96354706741882,48.27438728797716,8738,,,pseudo_abs_15949,0
,51.667683902660485,-106.09144965891572,Pseudo-Absence,3.0,2015.0,5779.211865184099,4.563074030850027,46.59728324435913,4353,,,pseudo_abs_15950,0
,43.60957198104816,-49.64911725376561,Pseudo-Absence,9.0,2001.0,4863.125248433113,-0.4994992515861032,49.41433681572871,4614,,,pseudo_abs_15951,0
,74.5962277237712,131.55757259542804,Pseudo-Absence,5.0,1992.0,3620.708475215744,41.44973783122863,50.89261479737192,2668,,,pseudo_abs_15952,0
,60.3965771881755,-150.63245970787165,Pseudo-Absence,11.0,2002.0,7221.352979753666,67.94096060639819,4.213939006907751,6145,,,pseudo_abs_15953,0
,42.89935786740569,-175.98687883640906,Pseudo-Absence,6.0,1996.0,4104.147407776329,87.59762455357549,4.8343026251345975,9511,,,pseudo_abs_15954,0
,56.41656915475933,-95.0416374391442,Pseudo-Absence,12.0,2014.0,3887.1680938035906,80.60811881833614,50.73217783866526,2835,,,pseudo_abs_15955,0
,47.330006438385034,124.85063956414791,Pseudo-Absence,10.0,2002.0,2297.0983643874038,81.55258173459869,45.13601969039363,8298,,,pseudo_abs_15956,0
,52.42911707668749,154.90341083971157,Pseudo-Absence,9.0,1990.0,2844.9107462728152,2.056043138842604,49.88704417854984,2945,,,pseudo_abs_15957,0
,72.66611363475783,112.63216857002618,Pseudo-Absence,9.0,2007.0,4464.562771782999,82.3322834558717,45.290207546561106,2300,,,pseudo_abs_15958,0
,60.7918361462758,-166.38556309220982,Pseudo-Absence,8.0,1997.0,5415.573170713535,4.844189028713046,49.148406124018685,6332,,,pseudo_abs_15959,0
,49.43774008757889,-109.64767148104507,Pseudo-Absence,12.0,1998.0,2408.6905598097933,48.54500540478326,45.84460457827711,6722,,,pseudo_abs_15960,0
,72.41518210187036,-61.35763417990415,Pseudo-Absence,7.0,1996.0,5567.646478133336,66.16494081733117,48.800197779480925,7960,,,pseudo_abs_15961,0
,47.7133708207001,66.05288790335436,Pseudo-Absence,7.0,2001.0,5442.738608578669,4.014759072957869,7.391186593748415,5996,,,pseudo_abs_15962,0
,52.6938397122844,-62.17713725315531,Pseudo-Absence,8.0,1986.0,2308.342231793253,0.47331754075615606,2.106360189428554,4665,,,pseudo_abs_15963,0
,41.32832293723198,-2.0059439782378945,Pseudo-Absence,3.0,1995.0,5944.409415150698,0.101225994331676,1.9363426054960609,2322,,,pseudo_abs_15964,0
,78.2835990583465,-165.32347687287148,Pseudo-Absence,3.0,2006.0,6682.815687566964,94.93397296407295,3.9351336885674506,5074,,,pseudo_abs_15965,0
,56.73653210504274,-166.69984241655104,Pseudo-Absence,3.0,1981.0,6256.284301167088,-0.8235745391750964,2.4837245653299913,7962,,,pseudo_abs_15966,0
,46.66758945592294,83.56153769349447,Pseudo-Absence,1.0,1999.0,3964.232243748611,40.47636865206257,45.747402795464026,9392,,,pseudo_abs_15967,0
,60.46856191186144,-142.17291008197236,Pseudo-Absence,2.0,2007.0,2303.556954325996,65.67555668231759,46.613830680034056,7122,,,pseudo_abs_15968,0
,44.23579175022398,-80.77543631895676,Pseudo-Absence,9.0,1992.0,5423.927854320011,4.676936015516937,8.739041638512516,8302,,,pseudo_abs_15969,0
,75.98543335279177,-178.28439213427384,Pseudo-Absence,8.0,2000.0,6088.022376231509,-1.1222309818863394,57.846317323211544,7210,,,pseudo_abs_15970,0
,42.456074514256436,17.57957120961018,Pseudo-Absence,9.0,2021.0,7122.471782636207,63.50460735860791,3.2647939176445897,3123,,,pseudo_abs_15971,0
,64.82613714298942,15.609947417764687,Pseudo-Absence,12.0,2010.0,2199.052325479793,3.0035893908400055,7.871705625635458,8603,,,pseudo_abs_15972,0
,75.67092807152979,-19.33178552281231,Pseudo-Absence,6.0,1983.0,3713.4926042239335,3.7197276413676548,5.6568113697516775,7820,,,pseudo_abs_15973,0
,49.907528011025974,103.26270877672067,Pseudo-Absence,4.0,2009.0,2065.112352336023,1.6027559639773177,52.21817896250396,2921,,,pseudo_abs_15974,0
,43.9302782703698,-41.831232288298935,Pseudo-Absence,12.0,2022.0,4436.266822667477,76.16254879954258,51.61956234216687,5551,,,pseudo_abs_15975,0
,58.55658955092531,-90.70730122200158,Pseudo-Absence,2.0,1988.0,3413.811557699478,-2.487036549641295,7.909311215846193,9407,,,pseudo_abs_15976,0
,63.63387155182195,-59.52227446639078,Pseudo-Absence,5.0,2016.0,2445.0619224906,69.59744602018866,59.98965528236807,7122,,,pseudo_abs_15977,0
,51.59166154256259,68.6683683891122,Pseudo-Absence,4.0,2015.0,6546.378144783706,65.15363859172005,54.28915097197219,9106,,,pseudo_abs_15978,0
,53.00526284659125,161.11885850994452,Pseudo-Absence,3.0,2004.0,5876.01059309877,86.01844152812903,59.1217125452027,3340,,,pseudo_abs_15979,0
,65.52180456120269,73.71506849016706,Pseudo-Absence,1.0,2005.0,4547.646879198377,73.31259963495725,47.683065748959045,8443,,,pseudo_abs_15980,0
,79.06511016561521,176.98772724995013,Pseudo-Absence,12.0,1992.0,2987.1428777978826,-4.784219142045245,58.295624210300176,2615,,,pseudo_abs_15981,0
,56.9925785777244,38.348931694708824,Pseudo-Absence,5.0,2023.0,5297.1545913776135,3.464586148354149,51.26935030445895,7975,,,pseudo_abs_15982,0
,57.75095070356429,160.9882291043741,Pseudo-Absence,4.0,2023.0,3361.703018117216,-4.9079556005129135,57.75324847654003,6945,,,pseudo_abs_15983,0
,74.81982391119925,-129.01473764921855,Pseudo-Absence,1.0,2021.0,3283.6148419998763,0.5404845132487699,57.71099192177036,8286,,,pseudo_abs_15984,0
,55.5900727551977,-94.3212499128286,Pseudo-Absence,7.0,2023.0,4809.895525698754,-2.58326206471853,57.75024311365575,7802,,,pseudo_abs_15985,0
,53.137270178055545,57.85391523783187,Pseudo-Absence,1.0,1984.0,3427.416097765099,2.595550022329695,50.23789666285225,5211,,,pseudo_abs_15986,0
,58.63178085336118,-3.9552962013175375,Pseudo-Absence,11.0,1994.0,5235.530415592193,73.78417147361583,55.57492020452836,9155,,,pseudo_abs_15987,0
,41.68333491775137,-49.11568886035303,Pseudo-Absence,10.0,1982.0,2230.3064432958936,87.65552320308633,49.27405562126279,4518,,,pseudo_abs_15988,0
,76.42236197042894,-52.20774792259107,Pseudo-Absence,11.0,2003.0,3501.0485638870305,-1.6251578578220673,51.925081073995315,4905,,,pseudo_abs_15989,0
,43.91386990224828,-71.54637967883454,Pseudo-Absence,10.0,1999.0,6181.7670318314285,-2.5987941989995833,57.46418981640014,7847,,,pseudo_abs_15990,0
,76.02048041750518,111.94276770980485,Pseudo-Absence,6.0,1989.0,2987.6438935538063,44.46286571009844,49.284021676500615,8274,,,pseudo_abs_15991,0
,77.35931182644345,-52.27220231831686,Pseudo-Absence,4.0,2006.0,5732.282439759567,2.931645035794163,4.783514075265208,4020,,,pseudo_abs_15992,0
,75.43514397800197,-152.30140816490567,Pseudo-Absence,6.0,1997.0,2124.4235836390394,1.7323488471649195,51.25416051605671,5845,,,pseudo_abs_15993,0
,43.477807761199074,-125.58711058853933,Pseudo-Absence,10.0,1985.0,5899.855902541789,3.8294885512376595,51.06877322693995,2753,,,pseudo_abs_15994,0
,61.842541839907135,-2.1051138165785233,Pseudo-Absence,7.0,1999.0,5936.119330664459,1.4563486164666708,1.0194877197720842,1613,,,pseudo_abs_15995,0
,54.181947629489066,-134.07253138698587,Pseudo-Absence,9.0,2015.0,3725.219874483014,2.546179819985788,2.6153997226812797,4442,,,pseudo_abs_15996,0
,46.86030393643629,119.69240994978236,Pseudo-Absence,6.0,1985.0,6342.359265851256,68.71613682858208,46.12313503685829,9500,,,pseudo_abs_15997,0
,61.663365666412105,149.33392392493306,Pseudo-Absence,10.0,1982.0,3116.017332959984,3.7115832842481176,45.8888924600368,3410,,,pseudo_abs_15998,0
,41.66715081144294,-156.20612555247584,Pseudo-Absence,8.0,2015.0,4378.8352292322215,1.2318661848087196,57.429227390919266,1364,,,pseudo_abs_15999,0
,52.16687222010371,133.7011045466079,Pseudo-Absence,10.0,1995.0,7436.0180296356875,69.29186983239272,50.6644529909589,6809,,,pseudo_abs_16000,0
,60.897804403634204,67.10874575743037,Pseudo-Absence,3.0,1998.0,6643.993683735519,51.83830566410852,59.48008357759532,4413,,,pseudo_abs_16001,0
,79.23354344911762,-62.838412312907536,Pseudo-Absence,4.0,1998.0,7111.049321684035,4.3497365241970805,8.372117699705646,7665,,,pseudo_abs_16002,0
,60.69617347746433,-89.16133402986986,Pseudo-Absence,2.0,1996.0,4274.462039413498,73.7424232927178,9.391833845381022,3332,,,pseudo_abs_16003,0
,52.45367407039315,-34.00248325107975,Pseudo-Absence,8.0,1997.0,7864.056782592403,-0.5266917304723409,46.25130449554663,7362,,,pseudo_abs_16004,0
,62.092337200064804,35.85751693223423,Pseudo-Absence,12.0,2004.0,5943.016785065944,-0.7040595059816415,58.69433577941963,8753,,,pseudo_abs_16005,0
,41.95264284005241,-93.4006960437988,Pseudo-Absence,12.0,2015.0,2009.7322270651082,-1.1075501572299915,8.141934900114796,5477,,,pseudo_abs_16006,0
,72.66431876049332,136.87643687952743,Pseudo-Absence,7.0,2003.0,2441.6995413146337,0.5213786083786145,51.372853302214324,9593,,,pseudo_abs_16007,0
,76.07250698725375,-170.00329990766045,Pseudo-Absence,10.0,2006.0,6187.290428810828,74.82978787238733,5.537308466815939,8230,,,pseudo_abs_16008,0
,41.57465344935914,-154.67540766177638,Pseudo-Absence,4.0,2009.0,7674.470105175124,58.40819931767351,5.918439134460147,4960,,,pseudo_abs_16009,0
,48.27107961896817,-8.225139649299535,Pseudo-Absence,1.0,2020.0,6458.796714268519,74.37493370397931,48.62322601369883,4009,,,pseudo_abs_16010,0
,41.41986773037924,-56.606321633309605,Pseudo-Absence,3.0,1989.0,5126.607682593933,67.92832321015467,53.838844846966985,9938,,,pseudo_abs_16011,0
,76.04969783971137,-67.90197061121367,Pseudo-Absence,9.0,2010.0,3200.741258596857,0.9952398982162567,2.377556716686753,9388,,,pseudo_abs_16012,0
,40.731376703670875,-15.65837943839773,Pseudo-Absence,11.0,2016.0,6810.955716713665,54.40007907281564,6.659649340024394,7582,,,pseudo_abs_16013,0
,40.87932617678196,26.447981785809816,Pseudo-Absence,7.0,2012.0,5443.406014791926,80.3667492762251,53.20322029857909,4191,,,pseudo_abs_16014,0
,62.93798400459636,-126.61286462538733,Pseudo-Absence,10.0,2019.0,3008.7057761962524,81.39745837104383,57.71662027668526,1846,,,pseudo_abs_16015,0
,47.46268845027775,125.66114476182423,Pseudo-Absence,4.0,2021.0,3306.6340087396875,-2.8725446723107204,9.984028617107434,2193,,,pseudo_abs_16016,0
,77.00110567430528,-56.27159159622674,Pseudo-Absence,3.0,2005.0,4316.879428191856,-2.4739645526360974,1.692750707838182,7834,,,pseudo_abs_16017,0
,72.51030330715746,-2.8097858784046537,Pseudo-Absence,10.0,2007.0,4140.26880658363,70.82157619267582,55.92079368037482,6870,,,pseudo_abs_16018,0
,48.569806261037414,24.017745634856766,Pseudo-Absence,10.0,2012.0,4438.018785334313,-3.4124848410855266,5.775684661453322,3356,,,pseudo_abs_16019,0
,57.68666156150765,53.33141080840835,Pseudo-Absence,3.0,1995.0,4366.233940280485,0.2298669503288897,1.096842182092922,1753,,,pseudo_abs_16020,0
,73.70376680045474,-139.40008329855326,Pseudo-Absence,10.0,2012.0,6803.912838052466,84.77105500849754,0.6225258647905574,9886,,,pseudo_abs_16021,0
,40.69462238191881,124.02503933311993,Pseudo-Absence,11.0,1995.0,3374.109551955228,51.59818109574081,1.2195511986939267,7209,,,pseudo_abs_16022,0
,58.98208681503906,-156.88985914281386,Pseudo-Absence,4.0,1985.0,3409.351248024885,88.21109904516223,45.835361381147386,1077,,,pseudo_abs_16023,0
,58.35775806484921,-101.17322905675685,Pseudo-Absence,12.0,2024.0,2310.7125524132853,-2.8263987070198793,47.11188169571616,2434,,,pseudo_abs_16024,0
,77.42583149058257,-144.5768200381996,Pseudo-Absence,9.0,1980.0,6602.074656487552,3.2980550446514876,8.752293558224434,6637,,,pseudo_abs_16025,0
,53.725312007881826,94.73331615495039,Pseudo-Absence,6.0,2016.0,5349.155494392702,50.37139427277248,0.4271193789120875,2176,,,pseudo_abs_16026,0
,48.491317916164704,76.82457963922963,Pseudo-Absence,2.0,2011.0,3913.017461903054,-2.940379957336786,49.09931968241246,4329,,,pseudo_abs_16027,0
,52.864680753976565,-72.39816157100988,Pseudo-Absence,11.0,2021.0,5268.565433419768,62.631625332963225,3.7847592904535188,6997,,,pseudo_abs_16028,0
,51.74291769025393,101.51775649395853,Pseudo-Absence,9.0,2014.0,6506.903671084599,-0.09952208534310891,48.370896206628764,1032,,,pseudo_abs_16029,0
,72.66297180601438,147.25948689154683,Pseudo-Absence,2.0,2012.0,5144.512377653129,62.54362724821925,8.006304101642346,1024,,,pseudo_abs_16030,0
,67.37989145333673,-113.57640165073744,Pseudo-Absence,4.0,2010.0,5564.589499305325,56.19733585896479,2.68106588183156,4313,,,pseudo_abs_16031,0
,57.530531165073654,-47.71847459252419,Pseudo-Absence,5.0,2011.0,3071.6004978625015,-1.7940495629263453,52.83594370591753,9853,,,pseudo_abs_16032,0
,74.22589104059861,10.492968401133794,Pseudo-Absence,4.0,2011.0,7837.863515060472,-3.636606480191701,9.833502380786497,2787,,,pseudo_abs_16033,0
,63.668124043482344,-70.25829721997839,Pseudo-Absence,2.0,2017.0,7160.58782390305,70.30840122651608,46.74738610974557,5004,,,pseudo_abs_16034,0
,44.9893854722143,59.288879468849984,Pseudo-Absence,10.0,1998.0,3788.525138275718,-3.61391919691745,48.20272774467949,7114,,,pseudo_abs_16035,0
,67.17467683683938,120.14737680617776,Pseudo-Absence,2.0,1992.0,2401.3206827821195,2.242850295228922,51.01106926605742,4442,,,pseudo_abs_16036,0
,50.5473045804311,83.04364454444783,Pseudo-Absence,9.0,2000.0,5118.872655555257,0.11970693255795695,46.8877659965934,6386,,,pseudo_abs_16037,0
,67.38335139526376,159.7495459390866,Pseudo-Absence,9.0,2015.0,7316.726856441388,84.52303139926417,53.7149484023723,1385,,,pseudo_abs_16038,0
,60.63209629787062,-40.40202481765186,Pseudo-Absence,7.0,1980.0,2087.1280334065764,-0.6441670752308699,8.781288073834336,5638,,,pseudo_abs_16039,0
,70.06784368498374,-114.36471861767939,Pseudo-Absence,6.0,1999.0,5389.215932458057,-4.212453424078694,47.59829918817923,3618,,,pseudo_abs_16040,0
,59.33014691263149,133.17564340481857,Pseudo-Absence,11.0,2022.0,2133.0528266541764,76.78242871485847,50.43444406983441,9337,,,pseudo_abs_16041,0
,75.32654432443115,175.7097734608863,Pseudo-Absence,3.0,2001.0,2123.911649257124,3.6024923427178575,46.45633565199892,5754,,,pseudo_abs_16042,0
,54.57471264483246,-19.00139186819456,Pseudo-Absence,5.0,1980.0,4592.019399234942,-0.9519178911252126,54.56521410175031,3980,,,pseudo_abs_16043,0
,51.909989374796844,-111.2949085806861,Pseudo-Absence,2.0,2004.0,6763.460101558232,50.296838055258156,58.94426393975232,3370,,,pseudo_abs_16044,0
,48.87988520613223,-76.33032772157557,Pseudo-Absence,4.0,1998.0,2153.991549648094,-2.6837867279438865,2.7860425734707004,1804,,,pseudo_abs_16045,0
,61.651077603420305,-21.136672099754918,Pseudo-Absence,10.0,2019.0,5094.260187908863,1.0221638666961734,45.99800382994794,6327,,,pseudo_abs_16046,0
,51.63405004318883,-129.3858861859236,Pseudo-Absence,1.0,1989.0,6335.854881400682,-0.39751880794695005,46.34759131808134,2639,,,pseudo_abs_16047,0
,68.77709955021733,-39.202964199762334,Pseudo-Absence,2.0,2024.0,3593.887117630966,3.9510860952723608,51.08951148860264,9126,,,pseudo_abs_16048,0
,49.73704793743944,70.76516970550765,Pseudo-Absence,10.0,1986.0,5376.36582586119,92.32442179408523,53.878933835119184,9475,,,pseudo_abs_16049,0
,60.593612024861514,7.182457387836621,Pseudo-Absence,2.0,1997.0,7306.82626588653,84.50666532945516,53.719290408236205,5177,,,pseudo_abs_16050,0
,64.79387701268662,102.32492659081362,Pseudo-Absence,2.0,2020.0,6923.9757158617485,4.476267573436594,56.5985455303941,4342,,,pseudo_abs_16051,0
,59.23557235414972,-141.87010551250094,Pseudo-Absence,11.0,1993.0,5920.441200295251,92.97000681569014,59.379637553580764,4799,,,pseudo_abs_16052,0
,41.691929736660114,122.0287763538933,Pseudo-Absence,3.0,1989.0,3400.163365241504,98.95044520106683,2.5264207427366827,3904,,,pseudo_abs_16053,0
,53.44240115276751,-59.781163614441226,Pseudo-Absence,6.0,1997.0,2637.0974452447044,2.6975041419513524,2.176778975127135,9289,,,pseudo_abs_16054,0
,73.72035730343649,-52.74241688805316,Pseudo-Absence,5.0,2009.0,2850.413267298489,47.68209698326194,53.728987798658544,9517,,,pseudo_abs_16055,0
,68.21501597991742,33.37537304953162,Pseudo-Absence,11.0,1987.0,7964.067078663669,58.526086971356605,46.10535756014349,4507,,,pseudo_abs_16056,0
,79.53780994343674,79.36532982650112,Pseudo-Absence,1.0,2016.0,6330.504666645267,2.284400978112645,48.17392742937487,8870,,,pseudo_abs_16057,0
,51.695809412713004,-124.32309826799238,Pseudo-Absence,5.0,2014.0,3287.565822753278,66.79946489777483,48.43172346273524,6647,,,pseudo_abs_16058,0
,77.22209829049544,-172.70917475179482,Pseudo-Absence,7.0,1995.0,5552.33580214929,-4.084753775493507,9.919554418307289,8535,,,pseudo_abs_16059,0
,57.067805223697825,-80.35801958893997,Pseudo-Absence,1.0,1982.0,2114.0258083576823,-1.1055208860583443,52.76404467836495,5689,,,pseudo_abs_16060,0
,42.94618665451391,-61.6375477919058,Pseudo-Absence,7.0,2010.0,6969.586520328217,94.11536132911198,9.622833378063394,2053,,,pseudo_abs_16061,0
,54.360602304084345,-125.14368453716553,Pseudo-Absence,2.0,2002.0,6790.783888630665,74.82522254580256,8.20065050351861,4900,,,pseudo_abs_16062,0
,48.081226863995184,96.14950144948199,Pseudo-Absence,2.0,2015.0,5945.524510025243,68.89441236562442,0.7462046060054672,5564,,,pseudo_abs_16063,0
,51.382316184512334,56.078430695200694,Pseudo-Absence,3.0,2001.0,3259.0293375085766,97.53965134995079,49.852841467506124,7362,,,pseudo_abs_16064,0
,53.36316023402216,-106.79156165264912,Pseudo-Absence,7.0,2012.0,5002.67555541251,0.11696921860914777,2.1461853024495623,8055,,,pseudo_abs_16065,0
,52.449221235626766,-124.1591675805424,Pseudo-Absence,2.0,2017.0,6084.1148339082665,4.467381773992859,47.222295816185515,2034,,,pseudo_abs_16066,0
,41.346333427441735,-4.880551570710054,Pseudo-Absence,3.0,2008.0,4232.185320208711,-1.9169782568004212,56.95957829149795,6864,,,pseudo_abs_16067,0
,51.78027175692574,127.86817162533077,Pseudo-Absence,10.0,1988.0,5617.3612476404105,87.05230342857519,4.005414662368699,5493,,,pseudo_abs_16068,0
,63.69206767659684,-44.726834318575044,Pseudo-Absence,12.0,1984.0,3911.8000905908534,45.77237440462531,6.464923244966246,5953,,,pseudo_abs_16069,0
,71.06292551011282,46.70107498047875,Pseudo-Absence,8.0,1999.0,5053.698111261465,74.53609094905362,5.409872018442946,2608,,,pseudo_abs_16070,0
,40.24522806794056,-99.61975214369079,Pseudo-Absence,1.0,2023.0,3689.3203188149964,76.12441596122825,0.818130710211723,1895,,,pseudo_abs_16071,0
,43.99656505938267,145.84897357734093,Pseudo-Absence,6.0,1997.0,6262.300439415213,75.04163954280543,58.451935422200826,3776,,,pseudo_abs_16072,0
,64.93154655861014,113.54341811192137,Pseudo-Absence,4.0,2007.0,2880.1699468839197,43.13858197015152,1.9716065079424738,3621,,,pseudo_abs_16073,0
