,decimalLatitude,decimalLongitude
6304,3.475,72.8375
6305,-21.9013,113.9015
6306,10.33506,-85.48055
6307,-21.95512,113.91407
6308,12.9333,123.533
6309,21.72445,-87.03361
6310,-21.9013,113.9015
6311,-23.0322,113.715
6312,16.1392,-86.9041
6313,-21.9013,113.9015
6314,-22.74147,113.62072
6315,12.9333,123.533
6316,12.9333,123.533
6317,-23.9736,35.5122
6318,-21.9013,113.9015
6319,-22.99153,113.72618
6320,-23.9736,35.5122
6321,-21.9013,113.9015
6322,12.9333,123.533
6323,-26.73333,32.9
6324,-21.9013,113.9015
6325,-21.9013,113.9015
6326,-23.9736,35.5122
6327,-21.9013,113.9015
6328,-21.9013,113.9015
6329,-23.9736,35.5122
6330,12.95,123.5
6331,11.56883,42.77763
6332,-21.9013,113.9015
6333,-23.9736,35.5122
6334,-23.9736,35.5122
6335,-21.9013,113.9015
6336,-21.9013,113.9015
6337,12.91667,123.51667
6338,-21.9013,113.9015
6339,12.9333,123.533
6340,12.9333,123.533
6341,-21.9013,113.9015
6342,-23.9736,35.5122
6343,-19.90195,115.34306
6344,-21.9013,113.9015
6345,-23.13333,113.73333
6346,-23.9736,35.5122
6347,-23.0322,113.715
6348,-21.9013,113.9015
6349,-23.9736,35.5122
6350,-21.9013,113.9015
6351,-21.9013,113.9015
6352,-21.9013,113.9015
6353,21.58333,-86.68333
6354,12.9333,123.533
6355,12.9333,123.533
6356,-21.9013,113.9015
6357,-21.9013,113.9015
6358,-21.9013,113.9015
6359,-21.9013,113.9015
6360,12.9333,123.533
6361,12.9333,123.533
6362,1.66667,-92.0
6363,-21.9013,113.9015
6364,12.9333,123.533
6365,-21.9013,113.9015
6366,16.1392,-86.9041
6367,-23.9736,35.5122
6368,-23.9736,35.5122
6369,-21.9013,113.9015
6370,-21.9013,113.9015
6371,-21.9013,113.9015
6372,-23.0322,113.715
6373,-22.10917,113.86383
6374,-21.9013,113.9015
6375,-23.13453,113.7279
6376,12.9333,123.533
6377,-21.9013,113.9015
6378,3.4672,72.81655
6379,12.93333,123.51667
6380,12.9333,123.533
6381,-21.9013,113.9015
6382,21.55,-86.63333
6383,16.13312,-86.88023
6384,-23.0322,113.715
6385,12.9333,123.533
6386,12.9333,123.533
6387,-21.90132,113.90148
6388,-23.0322,113.715
6389,-21.9013,113.9015
6390,-21.9013,113.9015
6391,12.9333,123.533
6392,-23.0322,113.715
6393,-21.9013,113.9015
6394,12.9333,123.533
6395,-10.5019,105.6772
6396,12.9333,123.533
6397,-21.9013,113.9015
6398,12.9333,123.533
6399,12.9333,123.533
6400,12.9333,123.533
6401,12.9333,123.533
6402,-21.9013,113.9015
6403,12.9333,123.533
6404,16.1392,-86.9041
6405,-21.9013,113.9015
6406,-23.9736,35.5122
6407,-23.9736,35.5122
6408,-21.9013,113.9015
6409,-21.9013,113.9015
6410,-23.0322,113.715
6411,28.88333,-113.48333
6412,12.9333,123.533
6413,12.9333,123.533
6414,8.85,120.0
6415,-23.88333,35.55
6416,-23.0322,113.715
6417,-23.9736,35.5122
6418,-23.86667,35.55
6419,12.9333,123.533
6420,12.9333,123.533
6421,-21.9013,113.9015
6422,12.9333,123.533
6423,16.1392,-86.9041
6424,-23.0322,113.715
6425,-21.99057,113.90984
6426,-21.9013,113.9015
6427,-21.9013,113.9015
6428,-21.9013,113.9015
6429,-22.961,113.73333
6430,-23.9736,35.5122
6431,-23.9736,35.5122
6432,-21.9013,113.9015
6433,12.9333,123.533
6434,-22.80852,113.6563
6435,12.9333,123.533
6436,-21.9013,113.9015
6437,23.83861,57.96861
6438,-21.9013,113.9015
6439,12.9333,123.533
6440,12.9333,123.533
6441,12.9333,123.533
6442,-21.9013,113.9015
6443,16.1392,-86.9041
6444,9.98333,99.76667
6445,12.9333,123.533
6446,-21.9013,113.9015
6447,-21.95112,113.883
6448,-23.85,35.55
6449,-21.9013,113.9015
6450,-21.9013,113.9015
6451,12.9333,123.533
6452,16.1392,-86.9041
6453,12.9333,123.533
6454,-21.9013,113.9015
6455,-21.9013,113.9015
6456,-21.9013,113.9015
6457,-23.0322,113.715
6458,-23.9736,35.5122
6459,12.9333,123.533
6460,-21.9013,113.9015
6461,12.9333,123.533
6462,-23.9736,35.5122
6463,-21.95007,113.9085
6464,24.85,-80.61667
6465,3.475,72.8375
6466,12.9333,123.533
6467,12.9333,123.533
6468,-21.9013,113.9015
6469,-23.0322,113.715
6470,-21.9013,113.9015
6471,-21.9013,113.9015
6472,12.9333,123.533
6473,-21.9013,113.9015
6474,12.9333,123.533
6475,-21.9013,113.9015
6476,-23.0322,113.715
6477,-21.9013,113.9015
6478,-23.87667,35.56111
6479,-30.35,-86.43333
6480,30.28333,-86.1
6481,12.9333,123.533
6482,21.55,-86.63333
6483,-21.9013,113.9015
6484,-21.9013,113.9015
6485,-23.0322,113.715
6486,6.50572,117.909
6487,-21.9013,113.9015
6488,12.9333,123.533
6489,-21.9013,113.9015
6490,-23.9736,35.5122
6491,-21.9013,113.9015
6492,-21.9013,113.9015
6493,16.1392,-86.9041
6494,-21.9013,113.9015
6495,-21.9013,113.9015
6496,12.9333,123.533
6497,-22.02111,113.87
6498,-21.9013,113.9015
6499,21.61472,-86.89139
6500,12.9333,123.533
6501,-23.86794,35.39028
6502,12.9333,123.533
6503,12.48333,101.75
6504,-23.9736,35.5122
6505,-21.9013,113.9015
6506,-23.9736,35.5122
6507,-21.9013,113.9015
6508,-23.0322,113.715
6509,12.9333,123.533
6510,-21.9013,113.9015
6511,12.9333,123.533
6512,-21.8458,113.96665
6513,-21.9013,113.9015
6514,21.6075,-86.83334
6515,21.51667,-86.65
6516,12.9333,123.533
6517,3.49167,72.9
6518,12.9333,123.533
6519,-21.9013,113.9015
6520,16.5,-87.95
6521,12.9333,123.533
6522,12.9333,123.533
6523,-23.9736,35.5122
6524,-23.9736,35.5122
6525,12.9333,123.533
6526,-21.9013,113.9015
6527,-23.9736,35.5122
6528,16.15667,-86.87867
6529,-23.0322,113.715
6530,-21.9013,113.9015
6531,-21.9013,113.9015
6532,-21.9013,113.9015
6533,-23.9736,35.5122
6534,12.95,123.5
6535,12.9333,123.533
6536,-23.9736,35.5122
6537,16.1392,-86.9041
6538,-21.9013,113.9015
6539,-23.9736,35.5122
6540,-21.9013,113.9015
6541,16.1392,-86.9041
6542,-23.0322,113.715
6543,12.91667,123.51667
6544,-23.9736,35.5122
6545,16.1392,-86.9041
6546,-21.9013,113.9015
6547,-23.9736,35.5122
6548,-23.9736,35.5122
6549,-23.9736,35.5122
6550,28.91218,-113.4805
6551,7.6544,98.7675
6552,-21.9013,113.9015
6553,-23.0322,113.715
6554,-22.02333,113.89333
6555,16.1392,-86.9041
6556,21.55,-86.63333
6557,-21.9013,113.9015
6558,-23.0322,113.715
6559,9.16667,99.76667
6560,-21.9013,113.9015
6561,-21.9013,113.9015
6562,12.9333,123.533
6563,-23.0322,113.715
6564,-23.0322,113.715
6565,21.43333,-86.65
6566,12.9333,123.533
6567,12.9333,123.533
6568,12.9333,123.533
6569,-21.9013,113.9015
6570,-23.0322,113.715
6571,-23.85,-35.55
6572,-21.9013,113.9015
6573,27.0,34.0
6574,12.9333,123.533
6575,-23.9736,35.5122
6576,-21.9013,113.9015
6577,16.1392,-86.9041
6578,-21.9013,113.9015
6579,28.08333,-90.9
6580,-21.9013,113.9015
6581,-21.9013,113.9015
6582,-23.9736,35.5122
6583,24.63333,-83.03333
6584,16.1392,-86.9041
6585,12.93417,123.55083
6586,-22.05008,113.88065
6587,12.91667,123.51667
6588,-21.9013,113.9015
6589,-21.9013,113.9015
6590,-21.83508,113.88538
6591,12.9333,123.533
6592,-21.9013,113.9015
6593,-21.9013,113.9015
6594,-23.9736,35.5122
6595,-21.9013,113.9015
6596,16.1392,-86.9041
6597,-21.9013,113.9015
6598,16.1392,-86.9041
6599,-23.9736,35.5122
6600,12.9333,123.533
6601,12.9333,123.533
6602,-21.9013,113.9015
6603,28.9,-113.46667
6604,16.1392,-86.9041
6605,-22.04465,113.88544
6606,-23.9736,35.5122
6607,12.93083,123.53222
6608,11.56667,42.76667
6609,12.9333,123.533
6610,21.48333,-86.6
6611,12.9333,123.533
6612,30.01667,-85.7
6613,12.9333,123.533
6614,-21.9013,113.9015
6615,-21.9013,113.9015
6616,12.9333,123.533
6617,12.9333,123.533
6618,-23.86667,35.55
6619,-22.19258,113.83345
6620,28.88333,-113.48333
6621,12.9333,123.533
6622,-21.9013,113.9015
6623,-23.90392,35.54003
6624,-21.9013,113.9015
6625,28.91667,-113.51667
6626,-22.01048,113.85303
6627,12.9333,123.533
6628,-21.9013,113.9015
6629,-21.9013,113.9015
6630,-21.9013,113.9015
6631,12.9333,123.533
6632,-23.0322,113.715
6633,12.9333,123.533
6634,-23.0322,113.715
6635,-21.9013,113.9015
6636,12.9333,123.533
6637,-21.9013,113.9015
6638,-21.9013,113.9015
6639,12.91667,123.53333
6640,12.93444,123.53445
6641,12.9333,123.533
6642,-21.9013,113.9015
6643,-21.88333,113.93889
6644,12.92778,123.54611
6645,-21.9013,113.9015
6646,-21.92842,113.9184
6647,-23.0322,113.715
6648,-23.0322,113.715
6649,-23.9736,35.5122
6650,12.9333,123.533
6651,-23.0322,113.715
6652,12.9333,123.533
6653,-21.9013,113.9015
6654,-23.9736,35.5122
6655,12.9333,123.533
6656,-23.9736,35.5122
6657,-22.08333,113.86667
6658,-23.0322,113.715
6659,-23.0322,113.715
6660,-21.9013,113.9015
6661,-23.0322,113.715
6662,-21.9013,113.9015
6663,-22.01667,113.88333
6664,12.9333,123.533
6665,-21.9013,113.9015
6666,12.9333,123.533
6667,-21.9013,113.9015
6668,-23.0322,113.715
6669,16.1392,-86.9041
6670,-21.9013,113.9015
6671,12.9333,123.533
6672,12.9333,123.533
6673,-21.9013,113.9015
6674,-21.9013,113.9015
6675,-23.0322,113.715
6676,1.6,124.75
6677,12.9333,123.533
6678,-21.9013,113.9015
6679,-10.5,105.66666
6680,12.9333,123.533
6681,-21.9013,113.9015
6682,27.86667,-83.18333
6683,-21.9013,113.9015
6684,-21.928,113.9215
6685,-21.9013,113.9015
6686,-21.9013,113.9015
6687,-21.9013,113.9015
6688,-21.9013,113.9015
6689,-23.86667,35.55
6690,28.9,-113.46667
6691,-23.9736,35.5122
6692,12.93222,123.53056
6693,-21.9013,113.9015
6694,-14.35,121.65
6695,-21.9013,113.9015
6696,-21.9013,113.9015
6697,3.47152,72.79775
6698,-21.88945,113.9382
6699,12.9333,123.533
6700,-21.9013,113.9015
6701,16.13333,-86.93333
6702,12.9333,123.533
6703,12.9333,123.533
6704,-21.9013,113.9015
6705,-21.9013,113.9015
6706,-23.86667,35.55
6707,16.1392,-86.9041
6708,-21.9013,113.9015
6709,-23.9736,35.5122
6710,21.47692,-86.62527
6711,-21.9013,113.9015
6712,-23.0322,113.715
6713,27.71917,34.25983
6714,-21.9013,113.9015
6715,12.9333,123.533
6716,-23.9736,35.5122
6717,28.52722,-91.88416
6718,-21.9013,113.9015
6719,21.55,-86.63333
6720,-21.9013,113.9015
6721,-23.88333,35.53333
6722,-21.9013,113.9015
6723,12.9333,123.533
6724,-23.85,35.55
6725,-21.9013,113.9015
6726,-21.9013,113.9015
6727,12.9333,123.533
6728,-21.9013,113.9015
6729,-21.9013,113.9015
6730,-21.9013,113.9015
6731,12.9333,123.533
6732,-21.9013,113.9015
6733,28.9,-113.46667
6734,-23.9736,35.5122
6735,-10.5019,105.6772
6736,-23.9736,35.5122
6737,12.9333,123.533
6738,-21.9013,113.9015
6739,12.91667,123.55
6740,-21.9013,113.9015
6741,-21.9013,113.9015
6742,-23.9736,35.5122
6743,-21.9013,113.9015
6744,-23.9736,35.5122
6745,-21.9013,113.9015
6746,-23.9736,35.5122
6747,-23.0322,113.715
6748,-23.0322,113.715
6749,12.9333,123.533
6750,-21.9013,113.9015
6751,-21.9013,113.9015
6752,12.9333,123.533
6753,-21.9013,113.9015
6754,-21.9013,113.9015
6755,-21.9013,113.9015
6756,12.91667,123.53333
6757,-10.5019,105.6772
6758,21.74972,-87.15528
6759,-23.0322,113.715
6760,12.9333,123.533
6761,-21.9013,113.9015
6762,-21.9013,113.9015
6763,-23.88333,35.55
6764,-21.9013,113.9015
6765,28.41139,49.71083
6766,3.25,73.0
6767,12.9333,123.533
6768,-23.88333,35.53333
6769,-23.85,35.55
6770,11.38833,97.675
6771,-21.9013,113.9015
6772,-23.0322,113.715
6773,28.89305,-113.49445
6774,-23.88333,35.53333
6775,-21.9013,113.9015
6776,-21.9013,113.9015
6777,-21.9013,113.9015
6778,12.9333,123.533
6779,12.9333,123.533
6780,-21.9013,113.9015
6781,-21.9013,113.9015
6782,12.9333,123.533
6783,-21.96843,113.90601
6784,12.9333,123.533
6785,-21.9013,113.9015
6786,-21.9013,113.9015
6787,-23.0322,113.715
6788,16.1392,-86.9041
6789,-23.9736,35.5122
6790,-21.9013,113.9015
6791,16.1392,-86.9041
6792,16.1392,-86.9041
6793,12.9333,123.533
6794,-21.9013,113.9015
6795,-21.9013,113.9015
6796,16.11667,-86.95
6797,-21.9013,113.9015
6798,-21.9013,113.9015
6799,-23.9736,35.5122
6800,-21.9013,113.9015
6801,28.88333,-113.48333
6802,-21.9013,113.9015
6803,-23.9736,35.5122
6804,-21.9013,113.9015
6805,-22.01667,113.88333
6806,-21.9013,113.9015
6807,12.9333,123.533
6808,-23.86794,35.39028
6809,-21.9013,113.9015
6810,-21.9013,113.9015
6811,-22.0549,113.88474
6812,-21.9013,113.9015
6813,-21.9013,113.9015
6814,12.93194,123.53194
6815,-23.9736,35.5122
6816,-23.0322,113.715
6817,28.9,-113.46667
6818,12.91667,123.53333
6819,-23.85,35.55
6820,12.9333,123.533
6821,-21.9013,113.9015
6822,-23.0322,113.715
6823,12.9333,123.533
6824,12.91944,123.55389
6825,12.9333,123.533
6826,-21.9013,113.9015
6827,12.9333,123.533
6828,-21.9013,113.9015
6829,12.91667,123.51667
6830,16.1392,-86.9041
6831,-23.9075,35.54083
6832,12.9333,123.533
6833,-23.9736,35.5122
6834,-21.9013,113.9015
6835,12.9333,123.533
6836,16.1392,-86.9041
6837,12.9333,123.533
6838,12.9333,123.533
6839,-21.96867,113.90675
6840,12.9333,123.533
6841,12.9333,123.533
6842,-21.9013,113.9015
6843,-21.96667,113.9
6844,-23.86667,35.55
6845,12.93333,123.55
6846,-21.9013,113.9015
6847,-21.9013,113.9015
6848,-21.92377,113.9226
6849,-21.9013,113.9015
6850,-23.9736,35.5122
6851,16.1392,-86.9041
6852,-21.9013,113.9015
6853,-21.9013,113.9015
6854,16.1392,-86.9041
6855,12.9333,123.533
6856,-23.0322,113.715
6857,-23.9736,35.5122
6858,-21.9013,113.9015
6859,-21.9013,113.9015
6860,-23.9736,35.5122
6861,-21.9013,113.9015
6862,-21.9013,113.9015
6863,-21.9013,113.9015
6864,16.11707,-86.8612
6865,12.9333,123.533
6866,-21.9013,113.9015
6867,12.91667,123.53333
6868,-21.9013,113.9015
6869,3.54038,72.9165
6870,12.91667,123.55
6871,-21.9013,113.9015
6872,-10.5019,105.6772
6873,-21.9013,113.9015
6874,12.93917,123.54028
6875,12.9333,123.533
6876,12.9333,123.533
6877,-21.9013,113.9015
6878,-21.9013,113.9015
6879,-23.9736,35.5122
6880,12.9333,123.533
6881,-21.9013,113.9015
6882,-23.0322,113.715
6883,16.11215,-86.85685
6884,-21.9013,113.9015
6885,-21.9013,113.9015
6886,12.9333,123.533
6887,-21.9013,113.9015
6888,-21.9013,113.9015
6889,-21.9013,113.9015
6890,16.1392,-86.9041
6891,3.49167,72.825
6892,-23.0322,113.715
6893,12.9333,123.533
6894,-23.9736,35.5122
6895,12.91667,123.53333
6896,-21.86638,113.96933
6897,-23.0322,113.715
6898,-21.9013,113.9015
6899,21.6,-86.85
6900,12.9333,123.533
6901,-21.9013,113.9015
6902,-23.86667,35.53333
6903,-21.9013,113.9015
6904,-23.86794,35.39028
6905,12.9333,123.533
6906,-23.9736,35.5122
6907,-21.9013,113.9015
6908,12.9333,123.533
6909,-21.9013,113.9015
6910,-21.99387,113.8989
6911,-21.9013,113.9015
6912,-23.0322,113.715
6913,-21.9013,113.9015
6914,-21.9013,113.9015
6915,10.16667,99.76667
6916,-21.9013,113.9015
6917,-21.9013,113.9015
6918,12.91667,123.53333
6919,-21.9013,113.9015
6920,-21.9013,113.9015
6921,-23.0322,113.715
6922,-22.02333,113.89333
6923,-23.9736,35.5122
6924,12.9333,123.533
6925,12.9333,123.533
6926,-21.9013,113.9015
6927,-23.0322,113.715
6928,16.10767,-86.864
6929,-21.9013,113.9015
6930,-21.92345,113.9045
6931,-22.01903,113.8897
6932,-23.0322,113.715
6933,-21.9013,113.9015
6934,-21.9013,113.9015
6935,-23.9736,35.5122
6936,-23.9736,35.5122
6937,-23.0322,113.715
6938,10.16667,99.76667
6939,10.11667,99.8
6940,-21.9013,113.9015
6941,12.9333,123.533
6942,-23.9736,35.5122
6943,-21.9013,113.9015
6944,12.93694,123.53806
6945,-21.9013,113.9015
6946,-21.9013,113.9015
6947,-21.9013,113.9015
6948,28.91635,-113.48023
6949,21.56528,-86.815
6950,-23.9736,35.5122
6951,-21.9013,113.9015
6952,-10.5019,105.6772
6953,49.33333,-123.25
6954,16.1392,-86.9041
6955,-21.9013,113.9015
6956,12.9333,123.533
6957,-21.9013,113.9015
6958,-23.9736,35.5122
6959,-23.8661,35.55125
6960,-23.9736,35.5122
6961,3.475,72.8375
6962,-23.9736,35.5122
6963,-21.9013,113.9015
6964,28.35,-89.3
6965,-23.0322,113.715
6966,-21.9013,113.9015
6967,-23.0322,113.715
6968,16.1392,-86.9041
6969,21.75444,-87.13695
6970,-21.9013,113.9015
6971,-21.9013,113.9015
6972,-21.9013,113.9015
6973,16.1392,-86.9041
6974,12.9333,123.533
6975,-7.919,39.6115
6976,10.16667,99.76667
6977,-21.9013,113.9015
6978,-23.93917,35.53139
6979,12.93333,123.53333
6980,-21.9013,113.9015
6981,12.9333,123.533
6982,-21.9013,113.9015
6983,-21.9013,113.9015
6984,12.91667,123.55
6985,21.66667,-86.96667
6986,-21.9013,113.9015
6987,12.9333,123.533
6988,12.93556,123.54806
6989,-23.0322,113.715
6990,25.35,56.36666
6991,-7.76667,113.26667
6992,-21.9013,113.9015
6993,-21.9013,113.9015
6994,12.9333,123.533
6995,12.9333,123.533
6996,12.9333,123.533
6997,16.1309,-86.9209
6998,-21.9013,113.9015
6999,-23.9736,35.5122
7000,16.1392,-86.9041
7001,-23.9736,35.5122
7002,-21.9013,113.9015
7003,7.68333,-81.6
7004,-21.9013,113.9015
7005,-21.9013,113.9015
7006,-23.9736,35.5122
7007,-23.0322,113.715
7008,-22.01302,113.88817
7009,12.91667,123.51667
7010,-21.9013,113.9015
7011,-21.9013,113.9015
7012,12.9333,123.533
7013,-21.9013,113.9015
7014,-21.9013,113.9015
7015,-21.85492,113.9746
7016,12.9333,123.533
7017,-23.0322,113.715
7018,16.10278,-86.84222
7019,-23.0322,113.715
7020,-21.9013,113.9015
7021,-22.96667,113.9
7022,-21.9013,113.9015
7023,16.1392,-86.9041
7024,-22.1255,113.86066
7025,-23.9736,35.5122
7026,16.1392,-86.9041
7027,-21.9013,113.9015
7028,3.46687,72.82038
7029,12.9333,123.533
7030,12.9333,123.533
7031,27.43267,-90.50233
7032,12.9333,123.533
7033,16.1392,-86.9041
7034,16.1392,-86.9041
7035,16.1392,-86.9041
7036,-21.9013,113.9015
7037,-23.9736,35.5122
7038,-23.86794,35.39028
7039,12.9333,123.533
7040,21.69722,-87.06306
7041,16.1392,-86.9041
7042,-21.9013,113.9015
7043,-21.9013,113.9015
7044,-21.9013,113.9015
7045,12.9333,123.533
7046,-21.98147,113.9087
7047,16.1392,-86.9041
7048,-23.0322,113.715
7049,12.9333,123.533
7050,12.9333,123.533
7051,-21.46667,113.98333
7052,12.9333,123.533
7053,-21.9013,113.9015
7054,-21.9013,113.9015
7055,12.9333,123.533
7056,-21.9013,113.9015
7057,-21.9013,113.9015
7058,12.91667,123.53333
7059,12.9333,123.533
7060,11.56667,42.76667
7061,-21.9013,113.9015
7062,16.1392,-86.9041
7063,-23.0322,113.715
7064,12.9333,123.533
7065,-21.9013,113.9015
7066,12.9333,123.533
7067,-23.86667,35.55
7068,-23.9736,35.5122
7069,-21.9013,113.9015
7070,-23.9736,35.5122
7071,12.9333,123.533
7072,10.16667,99.76667
7073,12.9333,123.533
7074,12.9333,123.533
7075,-21.9013,113.9015
7076,-21.9013,113.9015
7077,25.33472,56.38139
7078,-23.9736,35.5122
7079,-21.9013,113.9015
7080,12.9333,123.533
7081,12.9333,123.533
7082,-21.9013,113.9015
7083,-21.9013,113.9015
7084,-21.99918,113.90421
7085,-21.9013,113.9015
7086,-23.9736,35.5122
7087,16.1392,-86.9041
7088,-23.0322,113.715
7089,-21.9013,113.9015
7090,-23.9736,35.5122
7091,-21.9013,113.9015
7092,16.1392,-86.9041
7093,-23.55,35.55
7094,-21.9013,113.9015
7095,-23.9736,35.5122
7096,-23.88333,35.53333
7097,12.93972,123.53861
7098,12.93028,123.54723
7099,-21.9013,113.9015
7100,12.9333,123.533
7101,12.9333,123.533
7102,-5.5,-85.05
7103,16.0861,-86.84325
7104,-23.0322,113.715
7105,-23.0322,113.715
7106,21.73889,-87.11305
7107,-23.0322,113.715
7108,-21.9013,113.9015
7109,-22.00723,113.89488
7110,12.9333,123.533
7111,-21.9013,113.9015
7112,21.5,-86.65
7113,12.9333,123.533
7114,-7.913,39.65517
7115,12.9333,123.533
7116,-21.9013,113.9015
7117,12.9333,123.533
7118,-21.9013,113.9015
7119,-21.9013,113.9015
7120,-21.9013,113.9015
7121,-23.9736,35.5122
7122,-21.9013,113.9015
7123,-22.1925,113.83361
7124,-21.9013,113.9015
7125,12.93361,123.55417
7126,-21.9013,113.9015
7127,1.67333,-91.98972
7128,-22.76287,113.61657
7129,12.9333,123.533
7130,-21.9253,113.91837
7131,1.0,-92.0
7132,12.9333,123.533
7133,-23.0322,113.715
7134,-21.9013,113.9015
7135,-21.9013,113.9015
7136,12.9,123.53333
7137,-21.90727,113.90726
7138,12.9333,123.533
7139,-22.954,113.73016
7140,12.9333,123.533
7141,12.9333,123.533
7142,-23.0322,113.715
7143,16.1392,-86.9041
7144,-23.9736,35.5122
7145,-23.9736,35.5122
7146,-21.9013,113.9015
7147,12.9333,123.533
7148,-21.9013,113.9015
7149,12.9333,123.533
7150,-23.01433,35.92812
7151,-21.9013,113.9015
7152,16.1392,-86.9041
7153,-21.9013,113.9015
7154,12.9333,123.533
7155,21.73333,-87.1
7156,-23.9736,35.5122
7157,12.91667,123.55
7158,-23.9736,35.5122
7159,-21.9013,113.9015
7160,12.9333,123.533
7161,-21.9013,113.9015
7162,16.1392,-86.9041
7163,12.9333,123.533
7164,12.9333,123.533
7165,12.91667,123.51667
7166,-23.0322,113.715
7167,12.9333,123.533
7168,21.56056,-86.81416
7169,-23.0322,113.715
7170,27.93333,-83.21667
7171,-22.07755,113.86333
7172,-21.9013,113.9015
7173,12.91667,123.53333
7174,12.9333,123.533
7175,-21.9013,113.9015
7176,12.92611,123.56223
7177,-21.9013,113.9015
7178,12.9333,123.533
7179,-21.9013,113.9015
7180,-23.9736,35.5122
7181,16.1392,-86.9041
7182,-21.92642,113.92087
7183,-23.0322,113.715
7184,-23.9736,35.5122
7185,12.935,123.55167
7186,12.9333,123.533
7187,9.93333,99.98333
7188,1.66667,-92.0
7189,-23.0322,113.715
7190,-23.0322,113.715
7191,-21.9013,113.9015
7192,-21.9013,113.9015
7193,-10.45056,105.63889
7194,-21.9013,113.9015
7195,-22.95883,113.73023
7196,3.49167,72.9
7197,12.9333,123.533
7198,-21.9013,113.9015
7199,25.93333,56.46667
7200,-21.9013,113.9015
7201,12.9333,123.533
7202,-23.9736,35.5122
7203,12.9333,123.533
7204,28.08333,-90.9
7205,-22.03333,113.88333
7206,-21.9013,113.9015
7207,-21.9013,113.9015
7208,-21.9013,113.9015
7209,-21.9013,113.9015
7210,16.1392,-86.9041
7211,-23.9736,35.5122
7212,-22.99667,113.60667
7213,8.6775,97.65417
7214,-21.9013,113.9015
7215,-21.9013,113.9015
7216,-23.0322,113.715
7217,-21.9013,113.9015
7218,28.9,-113.46667
7219,3.46865,72.80872
7220,12.9333,123.533
7221,-21.9013,113.9015
7222,-23.9736,35.5122
7223,-23.0322,113.715
7224,21.47557,-86.62427
7225,16.12175,-86.95496
7226,12.9333,123.533
7227,12.9333,123.533
7228,-21.9013,113.9015
7229,16.1392,-86.9041
7230,16.1392,-86.9041
7231,12.93333,123.51667
7232,-23.9736,35.5122
7233,10.11667,99.8
7234,12.9333,123.533
7235,-23.86667,35.55
7236,12.9333,123.533
7237,12.91667,123.53333
7238,-10.5019,105.6772
7239,28.9,-113.46667
7240,-19.9,115.11667
7241,30.38333,-87.23333
7242,-21.9013,113.9015
7243,-21.9013,113.9015
7244,12.9333,123.533
7245,-21.9013,113.9015
7246,12.9333,123.533
7247,12.9333,123.533
7248,12.9333,123.533
7249,-23.86667,35.55
7250,-21.9013,113.9015
7251,-23.0322,113.715
7252,-23.9736,35.5122
7253,-21.9013,113.9015
7254,-23.9736,35.5122
7255,-21.9013,113.9015
7256,-21.9013,113.9015
7257,-21.9013,113.9015
7258,12.9333,123.533
7259,-23.9736,35.5122
7260,-23.0322,113.715
7261,12.9,123.53333
7262,12.9333,123.533
7263,21.43333,-86.6
7264,-23.9736,35.5122
7265,-21.9013,113.9015
7266,-21.9013,113.9015
7267,-21.9013,113.9015
7268,28.9,-113.51667
7269,-23.0322,113.715
7270,-22.0,113.88333
7271,-21.9013,113.9015
7272,-23.9736,35.5122
7273,-10.5019,105.6772
7274,-23.88333,35.53333
7275,12.93333,123.55
7276,-22.11483,113.86134
7277,-21.9013,113.9015
7278,-23.0322,113.715
7279,-22.93475,113.71786
7280,-21.93903,113.91503
7281,-21.9013,113.9015
7282,-21.9013,113.9015
7283,1.67278,-91.99084
7284,-21.9013,113.9015
7285,12.9333,123.533
7286,-21.9013,113.9015
7287,12.9333,123.533
7288,-23.0322,113.715
7289,-23.9736,35.5122
7290,-23.9736,35.5122
7291,-21.9013,113.9015
7292,12.9333,123.533
7293,-21.9013,113.9015
7294,9.05806,97.81167
7295,-21.9013,113.9015
7296,-21.9013,113.9015
7297,12.9333,123.533
7298,21.46667,-86.51667
7299,-23.9736,35.5122
7300,16.1392,-86.9041
7301,12.9333,123.533
7302,-21.9013,113.9015
7303,-21.9013,113.9015
7304,-21.9013,113.9015
7305,-21.9013,113.9015
7306,-23.0322,113.715
7307,-23.9736,35.5122
7308,27.16667,33.86666
7309,-23.0322,113.715
7310,-23.9736,35.5122
7311,-21.9013,113.9015
7312,-23.86667,35.55
7313,28.89389,-113.49333
7314,-21.9013,113.9015
7315,-21.9013,113.9015
7316,-21.89,113.95
7317,-23.0322,113.715
7318,-21.9013,113.9015
7319,12.9333,123.533
7320,-23.9736,35.5122
7321,16.1392,-86.9041
7322,12.9333,123.533
7323,-21.9013,113.9015
7324,-21.9013,113.9015
7325,12.9333,123.533
7326,12.9333,123.533
7327,-23.9736,35.5122
7328,-23.0322,113.715
7329,-23.9736,35.5122
7330,-21.9013,113.9015
7331,-21.9013,113.9015
7332,-21.9013,113.9015
7333,12.9333,123.533
7334,12.9333,123.533
7335,-21.9013,113.9015
7336,28.90508,-113.48168
7337,-21.9013,113.9015
7338,-12.23333,122.86667
7339,21.50028,-86.6025
7340,-21.9013,113.9015
7341,12.9333,123.533
7342,12.95,123.5
7343,-23.0322,113.715
7344,12.9333,123.533
7345,-21.9013,113.9015
7346,-23.0322,113.715
7347,-21.86392,113.95998
7348,-21.9013,113.9015
7349,-21.9013,113.9015
7350,12.9333,123.533
